host_since;host_response_time;host_response_rate;host_acceptance_rate;host_is_superhost;host_listings_count;host_identity_verified;neighbourhood_cleansed;property_type;room_type;accommodates;bedrooms;beds;minimum_nights;maximum_nights;number_of_reviews;review_scores_rating;instant_bookable
13/08/2020;3;97;100;f;1;t;Flatbush;Private_room_in_apartment;Private_room;2;1;1;1;24;1;100;t
22/05/2015;2;100;81.277545;f;0;t;Crown_Heights;Private_room_in_apartment;Private_room;2;1;0;1;4;0;93.812903;t
30/09/2014;3;100;88;t;4;t;Brooklyn_Heights;Entire_condominium;Entire_home-apt;4;2;0;30;365;0;93.812903;f
13/08/2020;3;97;100;f;1;t;Flatbush;Private_room_in_apartment;Private_room;2;1;1;1;24;0;93.812903;t
14/08/2020;3;87.640014;100;f;1;t;East_Flatbush;Private_room_in_house;Private_room;4;4;4;3;7;0;93.812903;f
13/08/2020;3;97;100;f;1;t;Flatbush;Private_room_in_apartment;Private_room;2;1;1;1;24;4;90;t
13/08/2020;3;97;100;f;1;t;Flatbush;Private_room_in_apartment;Private_room;2;1;1;1;24;2;80;t
02/11/2012;3;100;100;f;2;f;Upper_West_Side;Entire_apartment;Entire_home-apt;2;1;1;6;1125;1;100;f
03/11/2015;3;100;80;f;1;t;Gravesend;Entire_house;Entire_home-apt;2;1;1;30;1125;1;20;t
03/08/2015;3;100;100;f;1;t;Kips_Bay;Entire_apartment;Entire_home-apt;2;1;2;30;1125;0;93.812903;f
03/03/2012;3;100;61;f;0;t;East_Village;Entire_apartment;Entire_home-apt;4;2;1;3;1125;4;90;f
15/08/2020;2;83;100;f;1;t;West_Village;Entire_apartment;Entire_home-apt;2;1;1;30;1125;0;93.812903;f
29/08/2019;3;100;99;f;2;t;Hells_Kitchen;Entire_apartment;Entire_home-apt;6;2;3;1;1125;2;80;t
03/06/2020;3;100;98;f;36;t;Midtown;Entire_apartment;Entire_home-apt;3;1;2;2;1125;3;93;f
26/08/2014;3;100;100;f;0;t;Bushwick;Private_room_in_apartment;Private_room;2;1;1;2;14;7;91;t
01/02/2016;1;100;100;f;3;t;Jamaica;Private_room_in_house;Private_room;2;1;1;30;30;0;93.812903;f
08/02/2020;3;100;98;f;3;t;Elmhurst;Private_room_in_apartment;Private_room;4;2;2;2;1125;12;88;f
08/08/2020;3;100;94;f;5;f;Richmond_Hill;Private_room_in_apartment;Private_room;1;1;1;1;1125;7;86;f
14/02/2016;1;50;67;f;0;t;Park_Slope;Entire_townhouse;Entire_home-apt;8;5;7;3;1125;0;93.812903;f
16/01/2016;2;100;100;f;0;f;Upper_West_Side;Entire_apartment;Entire_home-apt;2;1;1;30;32;9;91;f
11/08/2015;0;0;100;f;2;t;Jamaica_Hills;Private_room_in_apartment;Private_room;1;1;1;30;150;1;20;t
11/08/2015;0;0;100;f;2;t;Jamaica;Private_room_in_apartment;Private_room;1;1;0;30;150;0;93.812903;f
16/06/2016;1;70;100;f;1;f;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;2;1;2;30;90;1;100;f
20/08/2014;0;43;56;t;3;t;Bushwick;Entire_apartment;Entire_home-apt;2;2;3;30;1125;0;93.812903;f
24/10/2013;2;100;100;f;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;2;1;1;2;1125;5;100;f
19/08/2017;2;100;100;f;4;t;East_Flatbush;Private_room_in_house;Private_room;1;2;2;30;180;1;100;f
19/08/2017;2;100;100;f;4;t;East_Flatbush;Private_room_in_house;Private_room;1;1;1;31;1125;0;93.812903;f
03/05/2017;3;100;100;f;0;t;Williamsburg;Entire_apartment;Entire_home-apt;2;1;1;31;31;1;100;t
01/10/2015;3;87.640014;81.277545;f;1;t;Astoria;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;f
18/12/2016;2;100;96;f;3;t;Jamaica;Private_room_in_house;Private_room;2;1;0;3;31;7;86;f
14/08/2020;3;100;100;f;0;t;East_Village;Entire_apartment;Entire_home-apt;7;2;3;7;1125;3;100;f
08/01/2011;1;70;100;f;0;t;South_Slope;Entire_apartment;Entire_home-apt;2;1;2;30;1125;0;93.812903;f
23/04/2019;3;92;96;f;1;t;Williamsburg;Entire_loft;Entire_home-apt;3;1;2;3;120;5;100;t
11/05/2019;3;100;95;f;4;f;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;6;2;2;3;28;0;93.812903;f
09/07/2012;3;94;71;f;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;2;1;2;1;7;6;100;t
01/08/2014;1;50;100;f;2;t;Washington_Heights;Private_room_in_apartment;Private_room;2;1;1.533611;2;60;0;93.812903;t
25/06/2016;3;96;99;t;3;t;Williamsburg;Entire_apartment;Entire_home-apt;3;2;2;1;1125;16;94;t
08/08/2020;3;87.640014;81.277545;f;0;t;Two_Bridges;Private_room_in_apartment;Private_room;1;1;1;90;1125;0;93.812903;f
12/07/2020;1;64;71;f;0;t;Sheepshead_Bay;Private_room_in_house;Private_room;2;1;1;2;46;3;67;f
05/12/2012;3;93;97;t;1;t;Red_Hook;Entire_apartment;Entire_home-apt;6;2;3;10;1125;10;92;f
15/08/2020;3;100;100;f;0;t;Lower_East_Side;Entire_apartment;Entire_home-apt;6;2;2;7;1125;4;100;t
09/03/2018;1;90;67;f;0;t;East_Flatbush;Entire_house;Entire_home-apt;4;1;4;2;28;0;93.812903;f
12/05/2020;3;100;100;f;1;f;Crown_Heights;Private_room_in_apartment;Private_room;2;1;1;1;15;2;100;f
07/04/2011;1;100;100;f;0;t;West_Village;Entire_apartment;Entire_home-apt;2;2;2;30;120;0;93.812903;t
11/06/2016;3;100;88;f;0;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;2;2;1;1;365;3;100;f
17/08/2020;3;87.640014;81.277545;f;0;t;East_Harlem;Private_room_in_apartment;Private_room;1;1;1;1;3;0;93.812903;f
31/01/2019;3;87.640014;100;t;2;f;Ridgewood;Private_room_in_apartment;Private_room;1;1;1;5;5;0;93.812903;f
28/05/2015;3;100;90;f;0;t;Morris_Park;Entire_apartment;Entire_home-apt;2;1;1;7;120;8;100;f
09/03/2017;2;90;100;f;1;f;Kips_Bay;Entire_apartment;Entire_home-apt;4;1;1;7;90;2;90;t
22/08/2014;3;100;100;t;0;t;Astoria;Private_room_in_apartment;Private_room;2;1;2;2;180;15;85;t
04/02/2018;1;100;33;f;0;f;Williamsburg;Entire_loft;Entire_home-apt;5;3;3;30;1125;2;100;f
01/10/2015;3;87.640014;81.277545;f;2;f;East_Village;Private_room_in_apartment;Private_room;1;1;1;30;180;0;93.812903;t
28/06/2020;0;49;95;f;9;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;16;4;5;30;1125;8;78;f
16/08/2012;1;100;90;t;0;f;East_Village;Entire_apartment;Entire_home-apt;2;1;2;2;1125;1;100;f
19/07/2017;3;87.640014;81.277545;f;1;t;Washington_Heights;Private_room_in_apartment;Private_room;3;1;1;1;365;0;93.812903;t
22/07/2018;3;100;93;t;4;t;Midtown;Entire_apartment;Entire_home-apt;3;1;3;30;365;3;100;t
30/05/2017;2;80;100;f;1;f;Midtown;Entire_loft;Entire_home-apt;4;1;2;30;30;1;60;t
09/05/2011;3;100;100;f;0;t;Upper_West_Side;Entire_apartment;Entire_home-apt;5;2;3;30;100;0;93.812903;f
02/06/2020;3;100;94;f;1;t;Theater_District;Private_room_in_condominium;Private_room;1;1;1.533611;30;1125;2;80;t
09/06/2015;3;100;50;f;1;f;Upper_West_Side;Entire_apartment;Entire_home-apt;2;1;1;14;40;0;93.812903;f
17/05/2019;1;67;75;f;0;t;Gowanus;Private_room_in_apartment;Private_room;2;1;1.533611;30;155;2;100;f
02/06/2020;3;100;94;f;1;t;Theater_District;Private_room_in_condominium;Private_room;1;1;1.533611;30;1125;1;100;t
02/07/2015;1;100;29;f;1;f;Lower_East_Side;Entire_apartment;Entire_home-apt;2;1;1;7;30;0;93.812903;f
22/04/2016;3;100;60;f;1;t;East_Village;Entire_apartment;Entire_home-apt;4;1;1;10;270;2;100;t
12/07/2020;1;64;71;f;0;t;Sheepshead_Bay;Private_room_in_apartment;Private_room;2;1;0;5;30;0;93.812903;t
16/08/2019;3;94;42;t;0;f;East_Village;Entire_apartment;Entire_home-apt;4;1;2;30;365;2;90;f
19/06/2015;1;80;25;f;1;t;Williamsburg;Entire_loft;Entire_home-apt;4;2;1;4;31;1;100;f
18/11/2013;1;83;100;f;0;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;1;1;1;21;43;1;100;f
16/07/2014;3;100;50;f;0;t;Inwood;Entire_apartment;Entire_home-apt;2;1;1;30;1125;0;93.812903;f
26/09/2019;1;80;33;f;1;f;Ditmars_Steinway;Private_room_in_apartment;Private_room;2;1;1;2;15;0;93.812903;t
15/09/2018;1;70;64;f;0;f;Crown_Heights;Entire_apartment;Entire_home-apt;2;3;1;1;1;3;93;t
29/01/2014;1;100;50;f;1;t;Astoria;Private_room_in_apartment;Private_room;2;1;1;3;1125;0;93.812903;f
30/04/2015;3;87.640014;81.277545;f;1;f;Harlem;Private_room_in_apartment;Private_room;1;1;1;60;90;0;93.812903;f
29/08/2013;2;100;100;f;0;t;West_Village;Entire_apartment;Entire_home-apt;3;1;1;30;150;0;93.812903;t
23/05/2019;1;100;100;f;0;t;East_Village;Private_room_in_apartment;Private_room;1;1;1;3;5;2;100;t
18/06/2018;3;87.640014;0;f;1;t;Clinton_Hill;Entire_apartment;Entire_home-apt;2;2;2;30;45;0;93.812903;f
19/11/2015;0;27;26;f;1;t;Washington_Heights;Entire_apartment;Entire_home-apt;2;1;1;30;365;2;100;f
10/01/2017;3;96;50;f;1;t;Elmhurst;Private_room_in_apartment;Private_room;2;1;1;5;29;0;93.812903;f
30/07/2020;3;90;85;t;1;t;Kensington;Entire_apartment;Entire_home-apt;6;3;2;1;28;16;100;f
16/12/2015;3;94;96;f;38;t;Little_Italy;Room_in_aparthotel;Entire_home-apt;2;1;0;10;10;0;93.812903;f
19/08/2020;1;50;0;f;1;f;Dyker_Heights;Private_room_in_house;Private_room;2;1;2;30;30;0;93.812903;f
18/04/2017;3;87.640014;100;f;1;f;Harlem;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;t
19/08/2020;1;50;0;f;1;f;Bath_Beach;Private_room_in_apartment;Private_room;2;1;1;30;30;0;93.812903;f
05/02/2015;3;100;81.277545;f;0;f;Upper_West_Side;Entire_apartment;Entire_home-apt;5;2;2;180;365;0;93.812903;t
04/11/2015;3;80;80;f;2;t;Woodside;Private_room_in_apartment;Private_room;1;1;1.533611;30;1125;1;100;f
09/10/2017;3;100;100;f;1;f;Astoria;Private_room_in_apartment;Private_room;1;1;1;3;60;0;93.812903;t
16/04/2011;2;100;57;f;4;t;South_Slope;Private_room_in_townhouse;Private_room;3;2;2;31;1125;0;93.812903;f
07/06/2016;1;50;100;f;1;t;Jackson_Heights;Private_room_in_apartment;Private_room;1;1;1;30;1125;0;93.812903;f
17/07/2015;0;0;81.277545;f;0;t;Midtown;Entire_apartment;Entire_home-apt;2;1;1;30;1125;0;93.812903;f
06/06/2017;3;94;94;f;8;t;Ridgewood;Private_room_in_apartment;Private_room;2;1;1;30;365;0;93.812903;t
14/02/2020;2;100;90;f;0;t;Financial_District;Private_room_in_condominium;Private_room;1;1;1;30;1125;0;93.812903;f
30/05/2015;1;100;100;f;1;f;East_Village;Entire_apartment;Entire_home-apt;2;1;1;10;60;1;100;t
08/10/2019;0;0;81.277545;f;0;t;Harlem;Private_room_in_apartment;Private_room;1;1;1;30;1125;0;93.812903;t
16/06/2013;3;87.640014;79;f;1;t;Clinton_Hill;Entire_apartment;Entire_home-apt;4;2;2;30;90;0;93.812903;f
14/02/2020;2;100;90;f;0;t;Financial_District;Private_room_in_condominium;Private_room;1;1;1;30;1125;0;93.812903;f
14/02/2020;2;100;90;f;0;t;Financial_District;Private_room_in_condominium;Private_room;1;1;1;30;1125;0;93.812903;f
14/02/2020;2;100;90;f;0;t;Financial_District;Private_room_in_condominium;Private_room;1;1;1;30;1125;1;80;f
27/02/2018;1;90;86;f;0;t;Chinatown;Private_room_in_condominium;Private_room;2;1;1.533611;5;60;3;100;f
11/08/2020;3;97;99;f;0;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1.533611;1;14;5;80;t
19/08/2020;3;100;94;f;2;t;Upper_East_Side;Entire_apartment;Entire_home-apt;2;1;0;4;30;1;100;t
09/09/2019;3;100;97;f;4;t;Upper_East_Side;Private_room_in_apartment;Private_room;2;1;1;2;1125;4;100;t
11/08/2020;3;97;99;f;0;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1;1;14;5;68;t
11/08/2020;3;97;99;f;0;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1;1;14;8;70;t
11/08/2020;3;97;99;f;0;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1.533611;1;14;11;78;t
17/11/2019;3;100;100;f;3;t;East_Village;Private_room_in_apartment;Private_room;2;1;1;1;28;17;89;t
06/02/2020;3;98;93;f;110;t;Jackson_Heights;Private_room_in_townhouse;Private_room;2;1;2;30;1125;0;93.812903;f
01/08/2014;2;100;91;f;127;t;Jackson_Heights;Private_room_in_townhouse;Private_room;2;1;2;30;1125;0;93.812903;f
13/06/2016;0;0;81.277545;f;1;f;Morningside_Heights;Entire_apartment;Entire_home-apt;4;2;2;120;365;0;93.812903;t
05/04/2020;3;100;94;f;4;t;Flushing;Entire_apartment;Entire_home-apt;6;1;3;30;1125;1;100;t
05/04/2020;3;100;94;f;4;t;Bayside;Entire_house;Entire_home-apt;16;6;10;3;1125;2;70;t
06/06/2017;3;94;94;f;8;t;Ridgewood;Private_room_in_apartment;Private_room;2;1;1;30;365;0;93.812903;t
06/06/2017;3;94;94;f;8;t;Ridgewood;Private_room_in_apartment;Private_room;2;1;1;30;365;0;93.812903;t
06/06/2017;3;94;94;f;8;t;Ridgewood;Private_room_in_apartment;Private_room;2;1;1;30;365;0;93.812903;t
06/06/2017;3;94;94;f;8;t;Ridgewood;Private_room_in_apartment;Private_room;2;1;1;30;365;0;93.812903;f
30/04/2016;2;100;100;f;0;t;Bushwick;Entire_apartment;Entire_home-apt;4;1;2;2;28;5;84;f
21/08/2020;3;87.640014;81.277545;f;0;f;Midtown;Room_in_boutique_hotel;Hotel_room;0;1;1.533611;1;365;0;93.812903;f
08/02/2020;3;90;99;t;1;f;Bushwick;Private_room_in_house;Private_room;2;1;1.533611;1;1125;9;91;t
01/08/2014;2;100;91;f;127;t;Woodside;Private_room_in_townhouse;Private_room;1;1;1;30;1125;0;93.812903;f
06/02/2020;3;98;93;f;110;t;Woodside;Private_room_in_townhouse;Private_room;1;1;1;30;1125;1;100;f
25/05/2020;2;100;92;f;1;t;Harlem;Private_room_in_apartment;Private_room;2;1;1;30;365;1;100;t
25/05/2020;2;100;92;f;1;t;Harlem;Private_room_in_apartment;Private_room;2;1;1;30;366;0;93.812903;t
21/08/2020;3;100;100;f;0;f;East_New_York;Entire_apartment;Entire_home-apt;2;1;1;3;20;1;100;f
25/05/2020;2;100;92;f;1;t;Harlem;Private_room_in_apartment;Private_room;2;1;1;30;1125;1;20;t
21/08/2020;3;100;98;f;1;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1;1;14;6;70;t
21/08/2020;3;100;98;f;1;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1;1;14;7;71;t
21/08/2020;3;100;98;f;1;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;0;1;14;6;73;t
21/08/2020;3;100;98;f;1;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1;1;14;4;80;t
17/11/2019;3;100;100;f;3;t;East_Village;Private_room_in_apartment;Private_room;2;1;1;1;28;17;93;t
17/11/2019;3;100;100;f;3;t;East_Village;Private_room_in_apartment;Private_room;2;1;1;1;28;7;94;t
13/07/2017;3;100;100;f;0;f;Arverne;Entire_apartment;Entire_home-apt;6;2;3;3;30;4;95;t
12/08/2019;0;0;100;t;0;t;Chelsea;Entire_apartment;Entire_home-apt;2;1;1;30;180;0;93.812903;f
16/04/2010;1;100;100;f;1;t;Williamsburg;Entire_townhouse;Entire_home-apt;6;2;4;30;120;0;93.812903;f
02/12/2015;3;87.640014;75;f;0;t;Harlem;Entire_apartment;Entire_home-apt;3;1;2;4;1125;2;100;f
08/09/2015;3;87.640014;81.277545;f;1;t;Bushwick;Entire_apartment;Entire_home-apt;3;1;1;3;31;0;93.812903;t
04/11/2012;3;100;84;t;3;t;Nolita;Entire_apartment;Entire_home-apt;2;1;1;30;139;0;93.812903;f
09/05/2013;3;100;70;f;0;t;Crown_Heights;Entire_apartment;Entire_home-apt;2;1;1;1;7;2;90;f
19/04/2019;2;100;87;t;4;t;Bayside;Private_room_in_house;Private_room;1;1;1;30;64;5;92;f
15/08/2020;3;100;100;f;0;t;East_Village;Entire_apartment;Entire_home-apt;6;2;3;7;1125;4;95;t
17/02/2013;3;87.640014;81.277545;f;0;t;Ridgewood;Private_room_in_loft;Private_room;2;1;1.533611;30;120;0;93.812903;t
05/04/2012;2;100;56;f;1;t;Upper_West_Side;Entire_apartment;Entire_home-apt;3;2;2;3;90;1;100;f
04/04/2014;2;80;0;f;0;t;West_Village;Entire_apartment;Entire_home-apt;1;1;1;30;365;0;93.812903;f
10/10/2017;1;100;0;f;1;f;East_Village;Entire_apartment;Entire_home-apt;2;1;1;3;1125;0;93.812903;f
13/03/2016;2;100;50;f;2;t;Carroll_Gardens;Entire_apartment;Entire_home-apt;2;1;1;5;28;2;100;f
23/05/2015;3;100;77;f;0;t;Tribeca;Entire_loft;Entire_home-apt;2;1;1;1;14;1;100;f
27/10/2015;1;100;31;f;0;t;Fort_Greene;Entire_apartment;Entire_home-apt;2;1;1;7;365;1;100;f
25/06/2016;3;87.640014;83;f;3;t;Ditmars_Steinway;Private_room_in_house;Private_room;1;1;1;30;365;0;93.812903;f
31/03/2018;2;90;100;f;3;f;Morris_Heights;Entire_apartment;Entire_home-apt;4;2;2;2;28;7;97;f
24/05/2016;3;100;100;f;1;t;West_Village;Entire_apartment;Entire_home-apt;2;1;1.533611;30;1125;1;100;f
20/04/2012;3;100;86;f;0;t;Clinton_Hill;Entire_apartment;Entire_home-apt;4;1;2;30;1125;2;100;f
26/10/2014;3;87.640014;80;f;0;t;Williamsburg;Private_room_in_apartment;Private_room;1;1;1;30;1125;0;93.812903;f
16/01/2020;2;79;91;f;10;f;Elmhurst;Private_room_in_house;Private_room;2;1;1;130;180;0;93.812903;f
06/02/2020;3;98;93;f;110;t;Woodside;Private_room_in_townhouse;Private_room;2;1;1;30;1125;0;93.812903;f
01/08/2014;2;100;91;f;127;t;Lower_East_Side;Private_room_in_townhouse;Private_room;2;1;1;30;1125;0;93.812903;f
18/12/2016;3;100;92;f;20;t;Hells_Kitchen;Entire_guest_suite;Entire_home-apt;4;2;3;1;365;0;93.812903;t
29/04/2014;3;87.640014;81.277545;f;6;t;Kensington;Private_room_in_townhouse;Private_room;2;1;1;30;1125;0;93.812903;f
15/10/2016;3;98;97;t;7;t;Bushwick;Private_room_in_apartment;Private_room;2;1;1;1;2;16;95;t
16/09/2018;3;100;90;t;1;t;Jamaica_Estates;Private_room_in_apartment;Private_room;1;1;1;2;1125;1;100;t
29/04/2019;2;90;100;f;1;t;Financial_District;Entire_condominium;Entire_home-apt;6;3;3;3;1125;7;66;t
07/02/2016;3;100;83;t;0;t;Windsor_Terrace;Private_room_in_bungalow;Private_room;1;1;1;1;60;4;100;f
16/12/2015;1;71;81;f;122;t;Upper_East_Side;Entire_apartment;Entire_home-apt;3;1;1;30;365;1;80;f
16/12/2015;1;71;81;f;122;t;Upper_East_Side;Entire_apartment;Entire_home-apt;3;1;1;30;365;0;93.812903;f
05/12/2013;1;67;81.277545;f;1;t;East_Harlem;Entire_apartment;Entire_home-apt;3;1;1;3;1125;0;93.812903;t
21/07/2015;1;95;6;f;5;t;Morris_Heights;Entire_apartment;Entire_home-apt;3;2;2;1;1125;1;100;f
23/11/2019;3;96;99;f;5;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;3;1;1;1;24;14;87;t
06/02/2020;3;98;93;f;110;t;Bedford-Stuyvesant;Private_room_in_townhouse;Private_room;2;1;1;30;1125;0;93.812903;f
03/06/2020;3;100;98;f;36;t;Midtown;Private_room_in_apartment;Private_room;7;1;2;1;1125;3;100;t
23/08/2020;1;90;100;f;3;t;Midtown;Private_room_in_apartment;Private_room;1;1;1;30;365;0;93.812903;t
23/08/2020;0;0;81.277545;f;1;f;Brighton_Beach;Entire_apartment;Entire_home-apt;4;1;2;30;1125;0;93.812903;t
23/08/2020;1;90;100;f;3;t;Midtown;Private_room_in_apartment;Private_room;1;1;1;30;1125;0;93.812903;f
24/07/2018;3;100;85;f;15;t;Woodside;Private_room_in_townhouse;Private_room;1;1;1;30;1125;0;93.812903;f
01/03/2014;3;100;97;f;0;t;Long_Island_City;Entire_apartment;Entire_home-apt;2;2;1;1;1125;10;100;t
01/08/2014;2;100;91;f;127;t;Borough_Park;Private_room_in_townhouse;Private_room;2;1;1;30;1125;0;93.812903;f
21/10/2018;3;100;99;f;7;t;Flushing;Private_room_in_apartment;Private_room;2;1;0;1;31;13;89;t
25/09/2016;2;100;52;t;0;t;Prospect-Lefferts_Gardens;Entire_apartment;Entire_home-apt;6;2;3;2;730;4;95;f
31/10/2012;2;98;57;f;0;t;Williamsburg;Entire_house;Entire_home-apt;5;3;3;1;1125;8;100;f
01/08/2014;2;100;91;f;127;t;Borough_Park;Private_room_in_townhouse;Private_room;2;1;1;30;1125;0;93.812903;f
05/02/2014;2;89;100;f;2;t;Greenwich_Village;Entire_apartment;Entire_home-apt;2;1;1;5;30;0;93.812903;f
29/04/2014;3;87.640014;81.277545;f;6;t;Kensington;Private_room_in_townhouse;Private_room;2;1;2;30;1125;0;93.812903;t
12/01/2012;2;100;81.277545;f;2;f;Harlem;Private_room_in_guest_suite;Private_room;2;2;0;30;31;0;93.812903;f
14/10/2014;3;99;91;f;172;t;Upper_East_Side;Entire_apartment;Entire_home-apt;2;1;1;30;180;0;93.812903;t
26/01/2015;3;87.640014;81.277545;f;2;t;Clinton_Hill;Private_room_in_apartment;Private_room;1;1;1;6;30;0;93.812903;t
22/04/2019;3;100;100;f;0;t;Chinatown;Private_room_in_apartment;Private_room;1;1;1;13;1125;0;93.812903;t
27/03/2014;3;98;93;t;5;t;Hells_Kitchen;Entire_apartment;Entire_home-apt;12;4;6;1;1125;22;94;f
19/11/2019;3;94;98;f;7;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;2;1;1125;10;98;t
29/04/2014;3;87.640014;81.277545;f;6;t;Kensington;Private_room_in_townhouse;Private_room;2;1;1;30;1125;0;93.812903;t
29/08/2014;2;100;75;f;0;t;West_Village;Entire_apartment;Entire_home-apt;2;1;1;30;1125;0;93.812903;f
21/09/2016;3;87.640014;81.277545;f;1;t;Astoria;Private_room_in_apartment;Private_room;1;1;1;3;1125;0;93.812903;f
08/09/2014;3;100;96;f;4;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1;1;7;22;98;f
24/08/2020;1;83;100;f;0;f;Rosedale;Private_room_in_condominium;Private_room;1;1;1;30;30;0;93.812903;f
24/08/2020;1;50;100;f;1;t;Far_Rockaway;Entire_apartment;Entire_home-apt;4;1;2;30;1125;0;93.812903;t
19/07/2016;3;100;100;f;0;t;Upper_West_Side;Entire_apartment;Entire_home-apt;2;1;1;30;1125;1;100;t
10/09/2015;3;100;86;f;7;f;Cypress_Hills;Private_room_in_house;Private_room;2;1;1;30;365;1;100;f
16/05/2014;3;100;87;t;4;t;Van_Nest;Private_room_in_house;Private_room;2;1;1;3;1125;3;93;f
29/04/2014;3;87.640014;81.277545;f;6;t;Kensington;Private_room_in_townhouse;Private_room;2;1;2;30;365;0;93.812903;f
24/08/2020;3;100;100;f;0;t;St._Albans;Private_room_in_house;Private_room;3;1;0;1;15;5;96;t
25/08/2020;2;93;94;f;2;t;Flushing;Tiny_house;Entire_home-apt;3;1;1;1;105;13;97;t
25/08/2020;3;100;50;f;0;t;East_New_York;Entire_apartment;Entire_home-apt;3;1;1;30;1125;0;93.812903;f
10/06/2012;3;100;100;f;6;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;5;2;2;30;1125;2;100;f
10/10/2016;3;100;99;f;49;t;Midtown;Private_room_in_apartment;Private_room;3;1;2;1;365;3;80;t
16/12/2015;1;71;81;f;122;t;Hells_Kitchen;Entire_apartment;Entire_home-apt;2;1;1;30;365;2;100;f
06/12/2015;3;100;100;f;1;t;Greenwich_Village;Entire_apartment;Entire_home-apt;2;1;1;1;365;9;100;t
25/08/2020;2;100;100;f;1;f;Crown_Heights;Entire_apartment;Entire_home-apt;2;1;1;3;1125;3;100;f
08/04/2018;3;100;90;f;3;t;Rego_Park;Entire_house;Entire_home-apt;13;4;9;30;180;5;48;f
17/12/2013;3;100;83;f;0;t;East_Village;Entire_apartment;Entire_home-apt;2;1;1;3;90;2;90;f
03/12/2015;1;100;67;f;2;t;Washington_Heights;Entire_apartment;Entire_home-apt;2;1;2;30;60;0;93.812903;f
20/11/2013;3;87.640014;81.277545;f;0;t;Crown_Heights;Entire_apartment;Entire_home-apt;3;1;1;2;1125;0;93.812903;t
19/08/2017;1;80;43;f;0;t;Chelsea;Entire_apartment;Entire_home-apt;2;1;1;14;1125;1;100;f
19/05/2011;1;50;50;f;1;f;Bushwick;Entire_apartment;Entire_home-apt;4;2;2;30;1125;0;93.812903;f
05/02/2015;3;100;100;t;2;t;Ridgewood;Private_room_in_apartment;Private_room;2;1;1;2;1125;1;100;t
22/05/2014;0;47;91;f;0;t;Windsor_Terrace;Private_room_in_apartment;Private_room;4;1;1;30;30;5;96;f
06/02/2020;3;98;93;f;110;t;Lower_East_Side;Private_room_in_townhouse;Private_room;2;1;1;30;1125;0;93.812903;f
06/02/2020;3;98;93;f;110;t;Borough_Park;Private_room_in_townhouse;Private_room;2;1;1;30;1125;0;93.812903;f
01/02/2019;3;87.640014;81.277545;f;0;t;Harlem;Private_room_in_apartment;Private_room;1;1;1;30;1125;0;93.812903;f
01/08/2014;2;100;91;f;127;t;Woodside;Private_room_in_townhouse;Private_room;1;1;1;30;1125;0;93.812903;f
03/02/2016;0;0;0;f;1;t;Hells_Kitchen;Private_room_in_apartment;Private_room;1;1;1.533611;1;1125;0;93.812903;f
02/06/2020;3;100;94;f;1;t;Theater_District;Private_room_in_condominium;Private_room;1;1;1.533611;30;1125;1;100;t
28/10/2019;2;100;96;t;4;f;Borough_Park;Entire_apartment;Entire_home-apt;2;1;1;2;14;9;100;t
26/08/2020;3;100;100;f;0;f;East_Harlem;Entire_apartment;Entire_home-apt;4;1;1;30;1125;13;92;t
02/08/2020;3;100;100;f;0;t;Williamsburg;Private_room_in_apartment;Private_room;1;1;1.533611;7;1125;1;60;t
15/11/2013;3;87.640014;81.277545;f;1;f;Theater_District;Private_room_in_apartment;Private_room;1;1;1;50;62;0;93.812903;f
09/11/2015;2;100;36;f;6;t;Harlem;Entire_apartment;Entire_home-apt;2;1;1;30;364;1;100;f
16/12/2015;1;71;81;f;122;t;Hells_Kitchen;Entire_apartment;Entire_home-apt;2;1;1;30;365;0;93.812903;f
28/10/2019;2;100;96;t;4;f;Borough_Park;Private_room_in_apartment;Private_room;2;1;1;1;365;7;97;f
14/06/2017;3;100;90;f;3;t;Woodside;Shared_room_in_apartment;Shared_room;2;1;1;1;3;4;95;t
28/05/2015;3;100;100;f;0;t;Chelsea;Entire_apartment;Entire_home-apt;2;2;2;30;1125;0;93.812903;f
